t,Vs,Vp,VRc
0.0006808465748023209,6.663210140624669,6.673287023403439,5.38772260328817
0.0006906121998023207,6.2335884122380785,5.713876981458189,4.864489758794939
0.0007003778248023205,5.637195535486705,4.867105550507976,4.402783807765493
0.0007101434498023203,5.069809978235056,3.7344754488412955,3.748499928712054
0.0007199090748023201,4.267793295642541,2.6984387753580683,3.0610951912621913
0.0007296746998023199,3.5035102278862844,1.6220137481119938,2.166489517592724
0.0007394403248023197,2.760762115386289,0.4446808892707357,1.3916969778359
0.0007492059498023194,1.4036855809494369,-0.6617528236265567,0.5921573973539417
0.0007589715748023192,-0.22669154091729127,-1.752927759390664,0.319984034363068
0.000768737199802319,-1.3657111182370911,-2.998710631612845,0.40637686710600895
0.0007785028248023188,-2.0829512939133625,-4.079261149204325,0.8389096431701525
0.0007882684498023186,-2.6432909680463146,-4.9957527126239665,1.4539467516807472
0.0007980340748023184,-3.3106279570205865,-5.992654683373883,2.074190108963487
0.0008077996998023182,-3.9536829428932507,-6.836887923342318,2.677335064541829
0.000817565324802318,-4.723465772190589,-7.648243430644754,3.442399559831009
0.0008273309498023178,-5.225534529773271,-8.243717435732014,3.964912241282072
0.0008370965748023176,-5.762046192300375,-8.777984628274368,4.466075987330775
0.0008468621998023174,-6.280238463360782,-9.15771638727252,5.085413097855371
0.0008566278248023172,-6.761981610113809,-9.275235782010038,5.457856705882447
0.000866393449802317,-7.198213290343914,-9.389861196173374,5.797852338634962
0.0008746216922290474,-7.287811482010297,-9.343396927143482,6.01248194222141
0.0008823593891165203,-7.417089626264169,-9.289978984772198,6.255310616452296
0.0008921250141165201,-7.458970185154804,-8.984296580510698,6.206023442449699
0.00090189063911652,-7.39701334775599,-8.469602060279684,6.051816475665385
0.0009116562641165196,-7.284658843919921,-8.065211484741441,5.987738166843933
0.0009214218891165196,-6.963089489395227,-7.3394385467039385,5.657399904293175
