time	V(vin)	V(vout)	I(R1)
6.537420575646763e-002	0.000000e+000	-3.499691e-001	6.388971e-005
6.539306376219899e-002	0.000000e+000	-3.561380e-001	-2.836475e-006
6.541990259920186e-002	0.000000e+000	-3.413952e-001	-9.495291e-005
6.544551244629948e-002	0.000000e+000	-3.049025e-001	-1.723487e-004
6.548564449909328e-002	0.000000e+000	-2.132634e-001	-2.642633e-004
6.552614589201675e-002	0.000000e+000	-9.613162e-002	-3.190827e-004
6.555413051799737e-002	0.000000e+000	-6.360622e-003	-3.275756e-004
6.558045342628581e-002	0.000000e+000	7.758385e-002	-3.101293e-004
6.560695325708769e-002	0.000000e+000	1.531443e-001	-2.701849e-004
6.564378180822288e-002	0.000000e+000	2.345281e-001	-1.874395e-004
6.568506363539649e-002	0.000000e+000	2.928086e-001	-7.382496e-005
6.570809016738732e-002	0.000000e+000	3.047028e-001	-4.897722e-006
6.573257269436117e-002	0.000000e+000	2.966811e-001	6.791093e-005
6.575726001886192e-002	0.000000e+000	2.698050e-001	1.339698e-004
6.579462545684429e-002	0.000000e+000	2.016478e-001	2.129273e-004
6.583465677408493e-002	0.000000e+000	1.061346e-001	2.674701e-004
6.586299834661648e-002	0.000000e+000	2.913334e-002	2.815171e-004
6.588928709452090e-002	0.000000e+000	-4.368109e-002	2.726292e-004
6.591598877632895e-002	0.000000e+000	-1.119726e-001	2.438710e-004
6.594941391010886e-002	0.000000e+000	-1.817497e-001	1.854506e-004
6.598961845312333e-002	0.000000e+000	-2.399895e-001	9.511067e-005
6.601659073911552e-002	0.000000e+000	-2.599803e-001	2.687006e-005
6.603584165366194e-002	0.000000e+000	-2.612615e-001	-2.328900e-005
6.605539837552280e-002	0.000000e+000	-2.505619e-001	-7.176923e-005
6.608674467982564e-002	0.000000e+000	-2.145070e-001	-1.397372e-004
6.612273625183314e-002	0.000000e+000	-1.528225e-001	-1.992884e-004
6.615750131420259e-002	0.000000e+000	-7.811967e-002	-2.336819e-004
6.618476137264995e-002	0.000000e+000	-1.372998e-002	-2.410794e-004
6.621120359168499e-002	0.000000e+000	4.858808e-002	-2.303293e-004
6.623790817037968e-002	0.000000e+000	1.056304e-001	-2.028412e-004
6.627337118892156e-002	0.000000e+000	1.656685e-001	-1.465309e-004
6.631418245076554e-002	0.000000e+000	2.114255e-001	-6.558167e-005
6.633900535498541e-002	0.000000e+000	2.232897e-001	-1.127269e-005
6.636231159549855e-002	0.000000e+000	2.201679e-001	4.008721e-005
6.638531939392162e-002	0.000000e+000	2.042592e-001	8.661122e-005
6.642098970046198e-002	0.000000e+000	1.603170e-001	1.457376e-004
6.645961431239626e-002	0.000000e+000	9.588436e-002	1.901657e-004
6.648812259843323e-002	0.000000e+000	4.012504e-002	2.056480e-004
6.651436369426388e-002	0.000000e+000	-1.357194e-002	2.039768e-004
6.654128458168146e-002	0.000000e+000	-6.610636e-002	1.875750e-004
6.657083522530821e-002	0.000000e+000	-1.154982e-001	1.544002e-004
6.660991384900993e-002	0.000000e+000	-1.642002e-001	9.432550e-005
6.664068352433616e-002	0.000000e+000	-1.874847e-001	3.898362e-005
6.665988070502914e-002	0.000000e+000	-1.920164e-001	2.388171e-006
6.668443074685848e-002	0.000000e+000	-1.863240e-001	-4.347015e-005
6.670915926656398e-002	0.000000e+000	-1.691571e-001	-8.490992e-005
6.674733177642028e-002	0.000000e+000	-1.250028e-001	-1.351970e-004
6.678719763455360e-002	0.000000e+000	-6.490761e-002	-1.687296e-004
6.681543004849409e-002	0.000000e+000	-1.658068e-002	-1.770000e-004
6.684172278739972e-002	0.000000e+000	2.915052e-002	-1.709569e-004
6.686839906765017e-002	0.000000e+000	7.183693e-002	-1.524624e-004
6.690223607031820e-002	0.000000e+000	1.157828e-001	-1.148150e-004
6.694255876650933e-002	0.000000e+000	1.518015e-001	-5.748487e-005
6.696913280379677e-002	0.000000e+000	1.633696e-001	-1.513211e-005
6.699101744519602e-002	0.000000e+000	1.633466e-001	2.058512e-005
6.701119544423181e-002	0.000000e+000	1.552210e-001	5.150998e-005
6.704492886171927e-002	0.000000e+000	1.284647e-001	9.576736e-005
6.708127345045713e-002	0.000000e+000	8.728718e-002	1.312047e-004
6.711269028263593e-002	0.000000e+000	4.377299e-002	1.484963e-004
6.713932196048722e-002	0.000000e+000	4.001116e-003	1.511146e-004
6.716830773404880e-002	0.000000e+000	-3.852306e-002	1.418459e-004
6.719492434945255e-002	0.000000e+000	-7.311822e-002	1.228426e-004
6.723319044077299e-002	0.000000e+000	-1.115890e-001	8.249056e-005
6.726964642636382e-002	0.000000e+000	-1.351338e-001	3.589257e-005
6.729187523270827e-002	0.000000e+000	-1.406474e-001	5.047015e-006
6.731557603986292e-002	0.000000e+000	-1.378444e-001	-2.767898e-005
6.733925212192338e-002	0.000000e+000	-1.268811e-001	-5.742341e-005
6.737588120237441e-002	0.000000e+000	-9.746738e-002	-9.458347e-005
6.741498270029679e-002	0.000000e+000	-5.556982e-002	-1.213231e-004
6.744338708517229e-002	0.000000e+000	-2.031631e-002	-1.296734e-004
6.746965082678795e-002	0.000000e+000	1.341251e-002	-1.273420e-004
6.749647921531474e-002	0.000000e+000	4.583785e-002	-1.157669e-004
6.752768955308436e-002	0.000000e+000	7.752907e-002	-9.237851e-005
6.756723377181605e-002	0.000000e+000	1.066708e-001	-5.293305e-005
6.759612084438778e-002	0.000000e+000	1.188370e-001	-1.977178e-005
6.761552564488646e-002	0.000000e+000	1.206361e-001	3.506407e-006
6.764064345846772e-002	0.000000e+000	1.155477e-001	3.259742e-005
6.766753419240155e-002	0.000000e+000	1.022188e-001	5.996795e-005
6.770659013841217e-002	0.000000e+000	7.170410e-002	8.985156e-005
6.774846807986064e-002	0.000000e+000	3.040553e-002	1.083498e-004
6.777675675409121e-002	0.000000e+000	-3.337357e-004	1.107078e-004
6.780306954925172e-002	0.000000e+000	-2.861830e-002	1.042047e-004
6.782952189888021e-002	0.000000e+000	-5.381966e-002	9.013197e-005
6.786717288211830e-002	0.000000e+000	-8.169058e-002	6.101325e-005
6.790328697550577e-002	0.000000e+000	-9.896687e-002	2.716839e-005
6.792576149348105e-002	0.000000e+000	-1.032077e-001	4.283729e-006
6.794927060519271e-002	0.000000e+000	-1.013534e-001	-1.957965e-005
6.797266701333050e-002	0.000000e+000	-9.359252e-002	-4.125521e-005
6.800901962076063e-002	0.000000e+000	-7.246321e-002	-6.861510e-005
6.804788714105924e-002	0.000000e+000	-4.214478e-002	-8.856419e-005
6.807631861467094e-002	0.000000e+000	-1.633178e-002	-9.508493e-005
6.810257377491695e-002	0.000000e+000	8.438208e-003	-9.374238e-005
6.812943809207277e-002	0.000000e+000	3.241583e-002	-8.560781e-005
6.816000412797411e-002	0.000000e+000	5.551384e-002	-6.917412e-005
6.819936424205844e-002	0.000000e+000	7.735764e-002	-4.070588e-005
6.822873532386641e-002	0.000000e+000	8.696853e-002	-1.610194e-005
6.824750567436085e-002	0.000000e+000	8.853459e-002	4.066894e-007
6.827462109762736e-002	0.000000e+000	8.488349e-002	2.355635e-005
6.830003824099129e-002	0.000000e+000	7.591704e-002	4.266848e-005
6.834034543689385e-002	0.000000e+000	5.307040e-002	6.566450e-005
6.838064031071672e-002	0.000000e+000	2.412847e-002	7.929525e-005
6.840858139158562e-002	0.000000e+000	1.846074e-003	8.146092e-005
6.843490401625058e-002	0.000000e+000	-1.903689e-002	7.718750e-005
6.846141117336506e-002	0.000000e+000	-3.786327e-002	6.731552e-005
6.849811855480613e-002	0.000000e+000	-5.811151e-002	4.687958e-005
6.853935412614200e-002	0.000000e+000	-7.269336e-002	1.871027e-005
6.856255725801244e-002	0.000000e+000	-7.574337e-002	1.448108e-006
6.858693478991088e-002	0.000000e+000	-7.383534e-002	-1.659178e-005
6.861149226060642e-002	0.000000e+000	-6.726581e-002	-3.297222e-005
6.864870094309511e-002	0.000000e+000	-5.050546e-002	-5.263880e-005
6.868862170727988e-002	0.000000e+000	-2.691575e-002	-6.633866e-005
6.871697987138807e-002	0.000000e+000	-7.787210e-003	-6.998148e-005
6.874326567528209e-002	0.000000e+000	1.032896e-002	-6.791168e-005
6.876998634459648e-002	0.000000e+000	2.738232e-002	-6.089337e-005
6.880309112771389e-002	0.000000e+000	4.470337e-002	-4.665347e-005
6.884319838160526e-002	0.000000e+000	5.936574e-002	-2.436584e-005
6.887047380295269e-002	0.000000e+000	6.447482e-002	-7.251096e-006
6.889169207765716e-002	0.000000e+000	6.482934e-002	6.478572e-006
6.891105330741840e-002	0.000000e+000	6.211246e-002	1.836043e-005
6.894349794568376e-002	0.000000e+000	5.260016e-002	3.568942e-005
6.897910145032191e-002	0.000000e+000	3.724435e-002	5.013379e-005
6.901270738497367e-002	0.000000e+000	1.917868e-002	5.820899e-005
6.903976552337331e-002	0.000000e+000	3.262018e-003	5.993232e-005
6.906624674862126e-002	0.000000e+000	-1.224575e-002	5.720549e-005
6.909297720894135e-002	0.000000e+000	-2.641578e-002	5.032233e-005
6.912857514578415e-002	0.000000e+000	-4.134147e-002	3.622053e-005
6.916942637431968e-002	0.000000e+000	-5.264725e-002	1.604039e-005
6.919409170675246e-002	0.000000e+000	-5.552057e-002	2.618293e-006
6.921751075181719e-002	0.000000e+000	-5.468055e-002	-1.020091e-005
6.924070234660132e-002	0.000000e+000	-5.063230e-002	-2.182780e-005
6.927653051085367e-002	0.000000e+000	-3.956277e-002	-3.650031e-005
6.931530676001937e-002	0.000000e+000	-2.339685e-002	-4.744668e-005
6.934380085648161e-002	0.000000e+000	-9.510049e-003	-5.116762e-005
6.937004821630435e-002	0.000000e+000	3.838439e-003	-5.063079e-005
6.939694744534615e-002	0.000000e+000	1.684349e-002	-4.643176e-005
6.942690139381971e-002	0.000000e+000	2.919128e-002	-3.794546e-005
6.946609246677887e-002	0.000000e+000	4.117131e-002	-2.285134e-005
6.949619013598413e-002	0.000000e+000	4.670906e-002	-9.344356e-006
6.951498410618673e-002	0.000000e+000	4.774671e-002	-4.310894e-007
6.953966847313738e-002	0.000000e+000	4.626185e-002	1.101836e-005
6.956453442990843e-002	0.000000e+000	4.191408e-002	2.134395e-005
6.960294155263727e-002	0.000000e+000	3.078530e-002	3.383012e-005
6.964290699074850e-002	0.000000e+000	1.574414e-002	4.205527e-005
6.967111255936401e-002	0.000000e+000	3.724088e-003	4.399993e-005
6.969740906114159e-002	0.000000e+000	-7.632913e-003	4.239553e-005
6.972406370839555e-002	0.000000e+000	-1.818804e-002	3.770334e-005
6.975826995659491e-002	0.000000e+000	-2.912421e-002	2.813555e-005
6.979870664599271e-002	0.000000e+000	-3.794212e-002	1.376071e-005
6.982490386076470e-002	0.000000e+000	-4.064975e-002	3.360214e-006
6.984712376055048e-002	0.000000e+000	-4.051560e-002	-5.638396e-006
6.986806582985104e-002	0.000000e+000	-3.828503e-002	-1.355981e-005
6.990225002103899e-002	0.000000e+000	-3.130619e-002	-2.451745e-005
6.993920125429627e-002	0.000000e+000	-2.068353e-002	-3.319597e-005
6.996953969158661e-002	0.000000e+000	-1.013579e-002	-3.708810e-005
6.999600881594947e-002	0.000000e+000	-2.800574e-004	-3.754377e-005
7.002376052431231e-002	0.000000e+000	9.820169e-003	-3.520189e-005
7.005047778687827e-002	0.000000e+000	1.841231e-002	-3.037221e-005
7.008870643350532e-002	0.000000e+000	2.790979e-002	-2.029440e-005
7.012461882650466e-002	0.000000e+000	3.362865e-002	-8.855010e-006
7.014666628890257e-002	0.000000e+000	3.496940e-002	-1.243667e-006
7.017037524860940e-002	0.000000e+000	3.426538e-002	6.894368e-006
7.019406532785340e-002	0.000000e+000	3.153441e-002	1.429110e-005
7.023073471142859e-002	0.000000e+000	2.420787e-002	2.353316e-005
7.026983891602834e-002	0.000000e+000	1.378608e-002	3.017174e-005
7.029823866104495e-002	0.000000e+000	5.021439e-003	3.223900e-005
7.032450321261198e-002	0.000000e+000	-3.363424e-003	3.165174e-005
7.035132965686003e-002	0.000000e+000	-1.142081e-002	2.876667e-005
7.038257930133554e-002	0.000000e+000	-1.930248e-002	2.293698e-005
7.042213473398733e-002	0.000000e+000	-2.653770e-002	1.312078e-005
7.045099137424858e-002	0.000000e+000	-2.954828e-002	4.882671e-006
7.047043440563795e-002	0.000000e+000	-2.999025e-002	-9.160914e-007
7.049543201002684e-002	0.000000e+000	-2.872403e-002	-8.111577e-006
7.052241775909522e-002	0.000000e+000	-2.539242e-002	-1.493708e-005
7.056139939049268e-002	0.000000e+000	-1.781514e-002	-2.234429e-005
7.060337972126173e-002	0.000000e+000	-7.518015e-003	-2.694093e-005
7.063169143879398e-002	0.000000e+000	1.300741e-004	-2.751719e-005
7.065800109814971e-002	0.000000e+000	7.158174e-003	-2.588951e-005
7.068445030086944e-002	0.000000e+000	1.341597e-002	-2.238085e-005
7.072216203238385e-002	0.000000e+000	2.034334e-002	-1.511912e-005
7.075819314456947e-002	0.000000e+000	2.461590e-002	-6.718651e-006
7.078059736971720e-002	0.000000e+000	2.565935e-002	-1.046067e-006
7.080413082316595e-002	0.000000e+000	2.519121e-002	4.891451e-006
7.082756431619909e-002	0.000000e+000	2.325249e-002	1.028530e-005
7.086395847543639e-002	0.000000e+000	1.798380e-002	1.708528e-005
7.090285492277557e-002	0.000000e+000	1.043255e-002	2.203385e-005
7.093128259331154e-002	0.000000e+000	4.013192e-003	2.364192e-005
7.095753941560447e-002	0.000000e+000	-2.144484e-003	2.329592e-005
7.098439939842541e-002	0.000000e+000	-8.099698e-003	2.126153e-005
7.101505193533299e-002	0.000000e+000	-1.384773e-002	1.715176e-005
7.105443677634078e-002	0.000000e+000	-1.926322e-002	1.005817e-005
7.108374450360662e-002	0.000000e+000	-2.162970e-002	3.949763e-006
7.110260082623497e-002	0.000000e+000	-2.201113e-002	-1.738737e-007
7.112944502249498e-002	0.000000e+000	-2.110001e-002	-5.868338e-006
7.115505110648737e-002	0.000000e+000	-1.884509e-002	-1.065117e-005
7.119518654938611e-002	0.000000e+000	-1.318102e-002	-1.633266e-005
7.123568391039917e-002	0.000000e+000	-5.942538e-003	-1.972078e-005
7.126366829559730e-002	0.000000e+000	-3.942852e-004	-2.024593e-005
7.128999189284460e-002	0.000000e+000	4.794099e-003	-1.916790e-005
7.131649251475739e-002	0.000000e+000	9.464393e-003	-1.669929e-005
7.135331896528284e-002	0.000000e+000	1.449434e-002	-1.158573e-005
7.139460037071913e-002	0.000000e+000	1.809671e-002	-4.564004e-006
7.141762950483097e-002	0.000000e+000	1.883216e-002	-3.034858e-007
7.144211061292438e-002	0.000000e+000	1.833667e-002	4.196257e-006
7.146679620626951e-002	0.000000e+000	1.667597e-002	8.278898e-006
7.150415947150322e-002	0.000000e+000	1.246414e-002	1.315899e-005
7.154418931803513e-002	0.000000e+000	6.561446e-003	1.653049e-005
7.157253187839753e-002	0.000000e+000	1.802296e-003	1.739916e-005
7.159882140501321e-002	0.000000e+000	-2.698184e-003	1.685025e-005
7.162552410918152e-002	0.000000e+000	-6.919287e-003	1.507316e-005
7.165894534701366e-002	0.000000e+000	-1.123175e-002	1.146330e-005
7.169914912859833e-002	0.000000e+000	-1.483179e-002	5.880254e-006
7.172612487110244e-002	0.000000e+000	-1.606802e-002	1.662186e-006
7.174536752435133e-002	0.000000e+000	-1.614750e-002	-1.436576e-006
7.176493831449834e-002	0.000000e+000	-1.548610e-002	-4.435203e-006
7.179626774047007e-002	0.000000e+000	-1.325947e-002	-8.634041e-006
7.183226861313992e-002	0.000000e+000	-9.446389e-003	-1.231587e-005
7.186704836643548e-002	0.000000e+000	-4.827639e-003	-1.444267e-005
7.189431137606035e-002	0.000000e+000	-8.476464e-004	-1.489986e-005
7.192075419217671e-002	0.000000e+000	3.003966e-003	-1.423522e-005
7.194745918727379e-002	0.000000e+000	6.529394e-003	-1.253604e-005
7.198292445681821e-002	0.000000e+000	1.023998e-002	-9.055280e-006
7.202373699809191e-002	0.000000e+000	1.306765e-002	-4.051846e-006
7.204855666051088e-002	0.000000e+000	1.380050e-002	-6.956770e-007
7.207186547162892e-002	0.000000e+000	1.360720e-002	2.478918e-006
7.209487750177344e-002	0.000000e+000	1.262344e-002	5.354695e-006
7.213055132734211e-002	0.000000e+000	9.906772e-003	9.008858e-006
7.216917943246343e-002	0.000000e+000	5.923660e-003	1.175418e-005
7.219768843419135e-002	0.000000e+000	2.477176e-003	1.271035e-005
7.222393079847926e-002	0.000000e+000	-8.417047e-004	1.260632e-005
7.225085224531949e-002	0.000000e+000	-4.088387e-003	1.159180e-005
7.228041291701699e-002	0.000000e+000	-7.141470e-003	9.539924e-006
7.231949485253596e-002	0.000000e+000	-1.015071e-002	5.825927e-006
7.235024722973898e-002	0.000000e+000	-1.158818e-002	2.407108e-006
7.236943383712495e-002	0.000000e+000	-1.186767e-002	1.465222e-007
7.239398741838882e-002	0.000000e+000	-1.151539e-002	-2.688079e-006
7.241871965367819e-002	0.000000e+000	-1.045386e-002	-5.249432e-006
7.245689833140061e-002	0.000000e+000	-7.723897e-003	-8.357330e-006
7.249676690372721e-002	0.000000e+000	-4.009026e-003	-1.042907e-005
7.252499981149889e-002	0.000000e+000	-1.022004e-003	-1.093948e-005
7.255129394927247e-002	0.000000e+000	1.804469e-003	-1.056524e-005
7.257797086471410e-002	0.000000e+000	4.442415e-003	-9.421435e-006
7.261181840944772e-002	0.000000e+000	7.158541e-003	-7.093116e-006
7.265214502890291e-002	0.000000e+000	9.383672e-003	-3.548847e-006
7.267870800424081e-002	0.000000e+000	1.009736e-002	-9.321549e-007
7.270060304722338e-002	0.000000e+000	1.009497e-002	1.276280e-006
7.272080576702486e-002	0.000000e+000	9.591139e-003	3.189512e-006
7.275455308084813e-002	0.000000e+000	7.934928e-003	5.924510e-006
7.279091721269310e-002	0.000000e+000	5.386896e-003	8.113770e-006
7.282230030986950e-002	0.000000e+000	2.699538e-003	9.179229e-006
7.284892818433721e-002	0.000000e+000	2.415411e-004	9.339507e-006
7.287787433989051e-002	0.000000e+000	-2.382903e-003	8.766297e-006
7.290449549994164e-002	0.000000e+000	-4.521093e-003	7.590873e-006
7.294275979444163e-002	0.000000e+000	-6.898197e-003	5.096560e-006
7.297919707936651e-002	0.000000e+000	-8.352241e-003	2.217804e-006
7.300141986735428e-002	0.000000e+000	-8.692763e-003	3.118587e-007
7.302512087287520e-002	0.000000e+000	-8.519467e-003	-1.710789e-006
7.304879732001483e-002	0.000000e+000	-7.841848e-003	-3.549161e-006
7.308542764238124e-002	0.000000e+000	-6.023824e-003	-5.845878e-006
7.312452914193410e-002	0.000000e+000	-3.434302e-003	-7.498445e-006
7.315293500987408e-002	0.000000e+000	-1.255326e-003	-8.014481e-006
7.317920054856972e-002	0.000000e+000	8.294169e-004	-7.870279e-006
7.320603054546390e-002	0.000000e+000	2.833534e-003	-7.154708e-006
7.323724308835382e-002	0.000000e+000	4.792223e-003	-5.708936e-006
7.327678880918816e-002	0.000000e+000	6.593172e-003	-3.270772e-006
7.330567380445617e-002	0.000000e+000	7.344837e-003	-1.221329e-006
7.332508179409125e-002	0.000000e+000	7.455923e-003	2.176248e-007
7.335018972993099e-002	0.000000e+000	7.141408e-003	2.014850e-006
7.337708825239629e-002	0.000000e+000	6.317247e-003	3.706919e-006
7.341613809690929e-002	0.000000e+000	4.431459e-003	5.553429e-006
7.345802443819395e-002	0.000000e+000	1.878378e-003	6.696657e-006
7.348631689499165e-002	0.000000e+000	-2.171620e-005	6.842174e-006
7.351263134238123e-002	0.000000e+000	-1.769884e-003	6.439951e-006
7.353908534018602e-002	0.000000e+000	-3.327377e-003	5.569852e-006
7.357674198624765e-002	0.000000e+000	-5.049859e-003	3.769595e-006
7.361284620070918e-002	0.000000e+000	-6.116990e-003	1.678217e-006
7.363531317218792e-002	0.000000e+000	-6.378808e-003	2.642707e-007
7.365882480715515e-002	0.000000e+000	-6.264013e-003	-1.210738e-006
7.368222507636645e-002	0.000000e+000	-5.784112e-003	-2.550534e-006
7.371858201791651e-002	0.000000e+000	-4.477803e-003	-4.241470e-006
7.375745253248782e-002	0.000000e+000	-2.603604e-003	-5.474135e-006
7.378588579518353e-002	0.000000e+000	-1.008049e-003	-5.876817e-006
7.381214351420296e-002	0.000000e+000	5.229868e-004	-5.793468e-006
7.383900961500570e-002	0.000000e+000	2.004870e-003	-5.290281e-006
7.386958624128907e-002	0.000000e+000	3.432591e-003	-4.273823e-006
7.390895052852260e-002	0.000000e+000	4.782173e-003	-2.513753e-006
7.393831345995508e-002	0.000000e+000	5.375409e-003	-9.933574e-007
7.395709573132793e-002	0.000000e+000	5.471933e-003	2.763367e-008
7.398417373079763e-002	0.000000e+000	5.246154e-003	1.456321e-006
7.400961676157745e-002	0.000000e+000	4.691103e-003	2.638623e-006
7.404990023218981e-002	0.000000e+000	3.279602e-003	4.058681e-006
7.409022285043190e-002	0.000000e+000	1.489363e-003	4.901109e-006
7.411817131005252e-002	0.000000e+000	1.118281e-004	5.034497e-006
7.414449664545589e-002	0.000000e+000	-1.178852e-003	4.769785e-006
7.417100533265787e-002	0.000000e+000	-2.342152e-003	4.159051e-006
7.420772979420594e-002	0.000000e+000	-3.593410e-003	2.894784e-006
7.424897326832293e-002	0.000000e+000	-4.493784e-003	1.153019e-006
7.427214995446897e-002	0.000000e+000	-4.681410e-003	8.729567e-008
7.429654377847685e-002	0.000000e+000	-4.562662e-003	-1.028249e-006
7.432112163597769e-002	0.000000e+000	-4.155555e-003	-2.041064e-006
7.435835438713835e-002	0.000000e+000	-3.117922e-003	-3.256202e-006
7.439829250620952e-002	0.000000e+000	-1.658450e-003	-4.101578e-006
7.442665120914631e-002	0.000000e+000	-4.759338e-004	-4.325274e-006
7.445294080463653e-002	0.000000e+000	6.437387e-004	-4.195940e-006
7.447966163587257e-002	0.000000e+000	1.697088e-003	-3.760786e-006
7.451281809951893e-002	0.000000e+000	2.767853e-003	-2.877823e-006
7.455294271449346e-002	0.000000e+000	3.672205e-003	-1.498516e-006
7.458016878276952e-002	0.000000e+000	3.985511e-003	-4.422881e-007
7.460143718922699e-002	0.000000e+000	4.006252e-003	4.082695e-007
7.462063573479585e-002	0.000000e+000	3.838683e-003	1.136043e-006
7.465327282191794e-002	0.000000e+000	3.245700e-003	2.212413e-006
7.468878146583625e-002	0.000000e+000	2.298271e-003	3.101849e-006
7.472222977532464e-002	0.000000e+000	1.186344e-003	3.597858e-006
7.474926822330628e-002	0.000000e+000	2.031901e-004	3.704228e-006
7.477575790698408e-002	0.000000e+000	-7.556314e-004	3.535937e-006
7.480249724571698e-002	0.000000e+000	-1.631850e-003	3.110672e-006
7.483808255252653e-002	0.000000e+000	-2.554312e-003	2.239696e-006
7.487893157287638e-002	0.000000e+000	-3.253437e-003	9.927084e-007
7.490361039079051e-002	0.000000e+000	-3.431409e-003	1.627324e-007
7.492702050305453e-002	0.000000e+000	-3.379809e-003	-6.293126e-007
7.495019769355281e-002	0.000000e+000	-3.130064e-003	-1.347624e-006
7.498601312661012e-002	0.000000e+000	-2.446627e-003	-2.254589e-006
7.502477749452931e-002	0.000000e+000	-1.448206e-003	-2.931610e-006
7.505327691678825e-002	0.000000e+000	-5.899210e-004	-3.162216e-006
7.507952833944817e-002	0.000000e+000	2.352252e-004	-3.129575e-006
7.510643354659326e-002	0.000000e+000	1.039372e-003	-2.870529e-006
7.513635887053793e-002	0.000000e+000	1.802208e-003	-2.347053e-006
7.517554408830503e-002	0.000000e+000	2.543186e-003	-1.414767e-006
7.520568704235640e-002	0.000000e+000	2.886469e-003	-5.789082e-007
7.522450724147786e-002	0.000000e+000	2.950952e-003	-2.727933e-008
7.524918297769000e-002	0.000000e+000	2.859456e-003	6.801621e-007
7.527404032939664e-002	0.000000e+000	2.591054e-003	1.318249e-006
7.531243233077350e-002	0.000000e+000	1.903838e-003	2.090018e-006
7.535239160901146e-002	0.000000e+000	9.746064e-004	2.598802e-006
7.538060376736054e-002	0.000000e+000	2.315981e-004	2.719422e-006
7.540690529279734e-002	0.000000e+000	-4.704983e-004	2.620592e-006
7.543356622602659e-002	0.000000e+000	-1.123166e-003	2.330836e-006
7.546775175182169e-002	0.000000e+000	-1.798996e-003	1.740177e-006
7.550818481491120e-002	0.000000e+000	-2.344419e-003	8.520579e-007
7.553440137088521e-002	0.000000e+000	-2.512265e-003	2.088398e-007
7.555660572169398e-002	0.000000e+000	-2.504350e-003	-3.469819e-007
7.557751370644937e-002	0.000000e+000	-2.367095e-003	-8.359374e-007
7.561167665564611e-002	0.000000e+000	-1.936706e-003	-1.513308e-006
7.564860072847185e-002	0.000000e+000	-1.281253e-003	-2.050086e-006
7.567898903557463e-002	0.000000e+000	-6.285550e-004	-2.291764e-006
7.570547093762096e-002	0.000000e+000	-1.920163e-005	-2.320470e-006
7.573327618762084e-002	0.000000e+000	6.063031e-004	-2.175810e-006
7.575999490565820e-002	0.000000e+000	1.137472e-003	-1.877513e-006
7.579822199535805e-002	0.000000e+000	1.724580e-003	-1.254811e-006
7.583415322048963e-002	0.000000e+000	2.078334e-003	-5.474895e-007
7.585620823278344e-002	0.000000e+000	2.161279e-003	-7.692100e-008
7.587991644045578e-002	0.000000e+000	2.117794e-003	4.260389e-007
7.590360535668718e-002	0.000000e+000	1.949033e-003	8.831830e-007
7.594027250904420e-002	0.000000e+000	1.496272e-003	1.454385e-006
7.597937607436503e-002	0.000000e+000	8.521838e-004	1.864708e-006
7.600778266922564e-002	0.000000e+000	3.103607e-004	1.992518e-006
7.603405436306052e-002	0.000000e+000	-2.079999e-004	1.956198e-006
7.606088769918094e-002	0.000000e+000	-7.060955e-004	1.777801e-006
7.609213891155754e-002	0.000000e+000	-1.193196e-003	1.417422e-006
7.613169833629323e-002	0.000000e+000	-1.640319e-003	8.106102e-007
7.616055223244246e-002	0.000000e+000	-1.826280e-003	3.014793e-007
7.618000102016494e-002	0.000000e+000	-1.853550e-003	-5.702278e-008
7.620498113358898e-002	0.000000e+000	-1.775279e-003	-5.014113e-007
7.623198080905448e-002	0.000000e+000	-1.569204e-003	-9.234531e-007
7.627095167367869e-002	0.000000e+000	-1.100966e-003	-1.381058e-006
7.631294704928138e-002	0.000000e+000	-4.642742e-004	-1.665119e-006
7.634126983857464e-002	0.000000e+000	8.598761e-006	-1.700627e-006
7.636758678455664e-002	0.000000e+000	4.430492e-004	-1.599851e-006
7.639404325825913e-002	0.000000e+000	8.298160e-004	-1.382779e-006
7.643176667997134e-002	0.000000e+000	1.257894e-003	-9.336513e-007
7.646777309771917e-002	0.000000e+000	1.521579e-003	-4.147178e-007
7.649015972116319e-002	0.000000e+000	1.585904e-003	-6.437904e-008
7.651369891221552e-002	0.000000e+000	1.556866e-003	3.026631e-007
7.653714111373357e-002	0.000000e+000	1.436907e-003	6.361064e-007
7.657354518247099e-002	0.000000e+000	1.111043e-003	1.056356e-006
7.661244834992845e-002	0.000000e+000	6.441311e-004	1.362033e-006
7.664088397994892e-002	0.000000e+000	2.472257e-004	1.461233e-006
7.666715087203607e-002	0.000000e+000	-1.334774e-004	1.439613e-006
7.669401889896524e-002	0.000000e+000	-5.015480e-004	1.313584e-006
7.672469820173268e-002	0.000000e+000	-8.568830e-004	1.059079e-006
7.676409537726137e-002	0.000000e+000	-1.191278e-003	6.202557e-007
7.679338163647755e-002	0.000000e+000	-1.337031e-003	2.428908e-007
7.681227015109010e-002	0.000000e+000	-1.360424e-003	-1.242231e-008
7.683901365799779e-002	0.000000e+000	-1.304035e-003	-3.629782e-007
7.686469080187995e-002	0.000000e+000	-1.164067e-003	-6.593116e-007
7.690476267587092e-002	0.000000e+000	-8.143532e-004	-1.009642e-006
7.694533626496183e-002	0.000000e+000	-3.659642e-004	-1.219012e-006
7.697334790936372e-002	0.000000e+000	-2.271821e-005	-1.251141e-006
7.699968312402887e-002	0.000000e+000	2.979944e-004	-1.184069e-006
